title,author,date_time,month,day,column,url
More like Duke 'Secret Government': Uncovering the truth of DSG,Monday Monday,2024-04-01T04:00:00Z,Apr,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/040124-monday-monday-duke-student-government-20240401.html
A word on teaching,Luke A. Powery,2024-04-01T04:00:00Z,Apr,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/040124-powery-teaching-word-20240401.html
On love and other things,Susan Chemmanoor,2024-03-29T13:41:00Z,Mar,29,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032924-chemmanoor-love-romcom-romance-20240329.html
Ordering destruction,Aaron Siegle,2024-03-29T13:07:00Z,Mar,29,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032924-siegle-ordering-destruction-20240329.html
So long lives this,Anna Garziera,2024-03-27T04:00:00Z,Mar,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032724-garziera-so-long-lives-this-20240327.html
What your major says about you (part 2),Alex Berkman,2024-03-26T04:00:00Z,Mar,26,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032624-berkman-major-says-about-you-two-20240326.html
Duke Asian Students Association endorses Heather Raslan for DSG president,Asian Students Association,2024-03-25T15:25:00Z,Mar,25,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032524-duke-asian-students-association-dsg-endorsement-20240325.html
Society of Women Engineers endorses Emily Yagoda for DSG president,Society of Women Engineers,2024-03-25T14:54:00Z,Mar,25,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032524-society-of-women-engineers-dsg-endorsement-20240325.html
Redefining health support at Duke: A call for STINF policy reform,Barbara Cardenas,2024-03-25T12:54:00Z,Mar,25,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032524-cardenas-redefining-stinf-20240325.html
"Dating apps are good, actually",Heidi Smith,2024-03-25T04:00:00Z,Mar,25,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032524-smith-dating-apps-good-20240325.html
Bye bye buzzwords,Gabrielle Mollin,2024-03-21T04:00:00Z,Mar,21,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032124-mollin-buzzwords-conversation-20240321.html
London Bridge is falling down: Deconstructing the colonialist tourist lens,Advikaa Anand,2024-03-21T04:00:00Z,Mar,21,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032124-anand-deconstructing-colonialist-tourist-lens-20240321.html
"The Chronicle is accepting letters in the DSG presidential election, EVP election","Audrey Wang, Viktoria Wulff-Andersen",2024-03-21T04:00:00Z,Mar,21,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/031924-wang-wulff-andersen-dsg-election-endorsements-20240321.html
Separate lives,Carol Apollonio,2024-03-20T04:00:00Z,Mar,20,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/032024-apollonio-separate-lives-20240320.html
A sacrament of pause,Luke A. Powery,2024-03-18T04:00:00Z,Mar,18,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/031824-powery-sacrament-pause-20240318.html
Homebound over hoopla: Why I'm ok with missing the Duke-UNC game,Barbara Cardenas,2024-03-08T18:48:00Z,Mar,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030824-cardenas-20240308.html
Beyond the walls of fear,Paul Dilly,2024-03-08T05:00:00Z,Mar,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030824-dilly-beyond-fear-20240308.html
The quiet crisis is upon us,Aaron Siegle,2024-03-08T05:00:00Z,Mar,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030824-siegle-quiet-crisis-upon-us-20240308.html
What if our school work actually mattered?,Aaron Price,2024-03-07T05:00:00Z,Mar,7,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030724-price-school-work-mattered-20240307.html
"A love letter to our cool, queer universe",Nik Narain,2024-03-07T05:00:00Z,Mar,7,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030724-narain-queer-universe-love-letter-20240307.html
QuadEx could be great. Here’s how (Part II) ,Nicholas Chrapliwy,2024-03-06T12:53:00Z,Mar,6,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030624-chrapliwy-quadex-part-two-20240306.html
The case for adding a Middle East and North African Studies pathway to the AMES major,"Mariam Gulamhusein, Eleanor Ross",2024-03-06T05:00:00Z,Mar,6,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030624-gulamhusein-ross-mena-studies-ames-major-20240306.html
Better one safe way,Anna Garziera,2024-03-06T05:00:00Z,Mar,6,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030624-garziera-better-one-safe-way-20240306.html
Should the Duke Chapel call the adhan? ,"Yi-Chyun Wong, Erin Dickerson",2024-03-05T09:00:00Z,Mar,5,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030524-dickerson-wong-chapel-adhan-20240305.html
What your major says about you,Alex Berkman,2024-03-05T05:00:00Z,Mar,5,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030524-berkman-major-says-about-you-20240305.html
Duke-Durham dividers: East Campus walkways to be replaced with a moat ,Monday Monday,2024-03-04T05:00:00Z,Mar,4,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030424-monday-monday-east-campus-moat-20240304.html
The curriculum isn't the problem,Heidi Smith,2024-03-04T05:00:00Z,Mar,4,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030424-smith-curriculum-not-the-problem-20240304.html
The joy of studying with ChatGPT,Jessica Luan,2024-03-01T05:00:00Z,Mar,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/030124-luan-joy-chatgpt-20240301.html
We don't need more safe spaces,Gabrielle Mollin,2024-02-29T05:00:00Z,Feb,29,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022924-mollin-safe-spaces-polarization-politics-20240229.html
Why people hate professors,Carol Apollonio,2024-02-28T05:00:00Z,Feb,28,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022824-apollonio-why-people-hate-professors-20240228.html
"Colleagues, students and peers remember Hans Joris Van Miegroet",Viktoria Wulff-Andersen,2024-02-27T05:00:00Z,Feb,27,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022724-wulff-andersen-hans-joris-van-miegroet-tributes-20240227.html
Slow and steady wins the race,Anna Sorensen,2024-02-27T05:00:00Z,Feb,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022724-sorensen-slow-steady-wins-race-20240227.html
Poetry and suffering,Luke A. Powery,2024-02-26T05:00:00Z,Feb,26,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022624-powery-poetry-suffering-20240226.html
The grass is as fake as the people who walk on it,Aaron Siegle,2024-02-23T05:00:00Z,Feb,23,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022324-siegle-fake-grass-20240223.html
"You don’t have to be a helicopter mom, Duke. You can let us go.",Alex Berkman,2024-02-22T13:36:00Z,Feb,22,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022224-berkman-duke-helicopter-mom-20240222.html
Is science only meant for learning?,Nik Narain,2024-02-22T05:00:00Z,Feb,22,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022224-narain-science-meaning-learning-20240222.html
Words that matter: For Alexei Navalny,Carol Apollonio,2024-02-21T05:00:00Z,Feb,21,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022124-apollonio-words-matter-navalny-20240221.html
All the world’s a stage,Anna Garziera,2024-02-21T05:00:00Z,Feb,21,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022124-garziera-world-stage-20240221.html
Which would you save: Friend or romantic partner?,Jess Jiang,2024-02-21T05:00:00Z,Feb,21,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022124-jiang-platonic-romantic-love-20240221.html
Closing Duke's Herbarium: A fear of long-term climate commitment?,Matthew Johnson,2024-02-20T05:00:00Z,Feb,20,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022024-johnson-closing-duke-herbarium-20240220.html
Happiness is not what you’re looking for,Paul Dilly,2024-02-20T05:00:00Z,Feb,20,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/022024-dilly-dont-look-for-happiness-20240220.html
The fear of being single,Heidi Smith,2024-02-19T05:00:00Z,Feb,19,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021924-smith-being-single-fear-20240219.html
CS Majors launch 'ambiguous and labelless relationship' pact ,Monday Monday,2024-02-19T05:00:00Z,Feb,19,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021924-monday-monday-relationship-pact-20240219.html
Save the Duke Herbarium,Henry Van T. Cotter,2024-02-16T14:51:00Z,Feb,16,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021624-cotter-save-duke-herbarium-20240216.html
What Duke can learn from retiring ex-president Ricardo Lagos,Robert Carlson,2024-02-16T05:00:00Z,Feb,16,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021624-carlson-ricardo-lagos-20240216.html
The merits and pitfalls of lines,Nathan Luzum,2024-02-15T05:00:00Z,Feb,15,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021524-luzum-merits-pitfalls-lines-20240215.html
Do you really love me?,Advikaa Anand,2024-02-15T05:00:00Z,Feb,15,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021524-anand-do-you-really-love-me-20240215.html
"Love, love",Gabrielle Mollin,2024-02-15T05:00:00Z,Feb,15,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021524-mollin-love-valentines-day-20240215.html
The Allen Building Takeover: The second founding of Duke University,Theodore D. Segal,2024-02-13T05:00:00Z,Feb,13,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021324-segal-allen-building-anniversary-20240213.html
The cold never bothered me anyway,Anna Sorensen,2024-02-13T05:00:00Z,Feb,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021324-sorensen-cold-never-bothered-me-anyway-20240213.html
What QuadEx needs to be great,Nicholas Chrapliwy,2024-02-13T05:00:00Z,Feb,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021324-chrapliwy-quadex-20240213.html
Attention is most of all you need,Angikar Ghosal,2024-02-12T05:00:00Z,Feb,12,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021224-ghosal-attention-all-you-need-20240212.html
"Black History Month, Valentine's Day and love",Luke A. Powery,2024-02-12T05:00:00Z,Feb,12,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/021224-powery-love-practice-resistance-20240212.html
Elko Urbanism: The end of an era?,Aaron Siegle,2024-02-09T06:29:00Z,Feb,9,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020924-siegle-elko-urbanism-the-end-of-an-era-20240209.html
The danger of casual psychopathology,Nik Narain,2024-02-08T05:00:00Z,Feb,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020824-narain-danger-casual-psychopathology-20240208.html
Attention and morality,Jess Jiang,2024-02-07T05:00:00Z,Feb,7,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020724-jiang-attention-morality-20240207.html
Less is more,Anna Garziera,2024-02-07T05:00:00Z,Feb,7,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020724-less-is-more-20240207.html
The best and worst dining options on West Campus (a ranking),Alex Berkman,2024-02-06T05:00:00Z,Feb,6,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020624-berkman-ranking-wu-20240206.html
Lessons in love and letting go: The college 'situationship',Barbara Cardenas,2024-02-05T05:00:00Z,Feb,5,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020524-cardenas-lessons-situationship-20240205.html
Line monitors implement strict 'No Meanies Allowed' rule in K-Ville ,Monday Monday,2024-02-05T05:00:00Z,Feb,5,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020524-monday-monday-line-monitors-20240205.html
Stop being late,Heidi Smith,2024-02-05T05:00:00Z,Feb,5,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020424-smith-stop-being-late-20240205.html
"Give It’s Thyme a chance, but always remember Panda Express",Jessica Luan,2024-02-02T05:00:00Z,Feb,2,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020224-luan-remember-panda-express-20240202.html
To: me. Love: me,Advikaa Anand,2024-02-01T05:00:00Z,Feb,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/020124-anand-to-me-love-me-20240201.html
What’s under the rock,Carol Apollonio,2024-01-31T15:10:00Z,Jan,31,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/013124-apollonio-under-rock-20240131.html
The strange nostalgia of 20,Anna Sorensen,2024-01-30T05:42:00Z,Jan,30,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/013024-sorensen-strange-nostalgia-of-twenty-20240130.html
The case of overstimulation,Angikar Ghosal,2024-01-29T05:00:00Z,Jan,29,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012924-ghosal-case-of-overstimulation-20240129.html
Personality tests and the absurdity of self-awareness,Nik Narain,2024-01-29T05:00:00Z,Jan,29,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012924-narain-personality-tests-self-awareness-20240129.html
Strangers as angels,Luke A. Powery,2024-01-29T05:00:00Z,Jan,29,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012924-powery-strangers-angels-20240129.html
In defense of the university,James Gao,2024-01-26T14:40:00Z,Jan,26,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012624-gao-elite-universities-defense-20240126.html
The art of music snobbery,Susan Chemmanoor,2024-01-26T05:00:00Z,Jan,26,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012624-chemmanoor-mitski-music-emotions-20240126.html
Under these towering oaks no more ,Aaron Siegle,2024-01-26T05:00:00Z,Jan,26,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012624-siegle-under-towering-oaks-no-more-20240126.html
A realist's perspective on grade inflation,Alex Berkman,2024-01-25T05:00:00Z,Jan,25,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012524-berkman-grade-inflation-prevent-learning-20240125.html
We will not wait for the next school shooting,"Andrew Sun, Alexander Denza",2024-01-24T14:00:00Z,Jan,24,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012424-sun-denza-school-shooting-20240124.html
Motivation isn’t enough: Here’s how to achieve your goals,Anna Garziera,2024-01-24T05:00:00Z,Jan,24,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012424-garziera-motivation-not-enough-20240124.html
New pre-professional society to focus on bumming around,Monday Monday,2024-01-22T06:22:00Z,Jan,22,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012224-monday-monday-pre-professional-society-20240122.html
I'm glad It's Thyme replaced Panda ,Heidi Smith,2024-01-22T05:00:00Z,Jan,22,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/012224-smith-glad-its-thyme-replaced-panda-20240122.html
DukeEngage DC Democracy at Risk: An unlikely ally,Gabrielle Mollin,2024-01-19T05:17:00Z,Jan,19,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011924-mollin-democracy-unlikely-ally-20240119.html
Banning ChatGPT won’t stop cheating,Aaron Price,2024-01-19T05:00:00Z,Jan,19,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011924-price-banning-chatgpt-cheating-20240119.html
It’s not too soon to say that QuadEx is failing,Gabriel Reis,2024-01-19T05:00:00Z,Jan,19,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011924-reis-quadex-failing-20240119.html
"At Duke, we serve ourselves",Advikaa Anand,2024-01-18T05:00:00Z,Jan,18,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011824-anand-we-serve-ourselves-20240118.html
Olive Garden as a metaphor for life,Nathan Luzum,2024-01-17T05:00:00Z,Jan,17,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011724-luzum-olive-garden-20240117.html
Books will set you free,Carol Apollonio,2024-01-17T05:00:00Z,Jan,17,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011724-apollonio-skeptical-books-20240117.html
Letter from alumni: A response to Duke Students Supporting Israel,"Mark Pinsky, Jeffrey Gold, Douglas Schocken",2024-01-16T05:00:00Z,Jan,16,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011624-gold-pinsky-schocken-letter-20240116.html
In memory of Martin Luther King Jr.: The wise caution of amos (especially to religious folk),Luke A. Powery,2024-01-15T05:00:00Z,Jan,15,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/011524-powery-martin-luther-king-jr-memory-20240115.html
The road to Wagner,Angikar Ghosal,2024-01-15T05:00:00Z,Jan,15,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/031524-ghosal-road-to-wagner-20240115.html
When we are betrayed: Who to be and what to do?,"Allegra Jordan, Theodore Ryan",2023-12-18T05:00:00Z,Dec,18,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/121823-jordan-ryan-elko-betrayal-20231218.html
Letter to Duke football players: Don't ever give up,Richard Byrd,2023-12-12T05:00:00Z,Dec,12,Letters To The Editor,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101223-byrd-duke-football-letter-20231212.html
"'We've heard enough': The Chronicle to end 'Student Voices' columns, Monday Monday reports",Monday Monday,2023-12-11T05:00:00Z,Dec,11,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/121123-monday-monday-ending-student-voices-20231211.html
A defense of the foreign language requirement,Henry Pickford,2023-12-11T05:00:00Z,Dec,11,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101123-pickford-foreign-language-requirement-20231211.html
In defense of neutral space,Marc Brettler,2023-12-11T05:00:00Z,Dec,11,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/101123-brettler-neutral-space-defense-20231211.html
"Duke's commitment is to fossil fuels, not the climate",Duke Climate Coalition,2023-12-08T05:00:00Z,Dec,8,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/100823-duke-climate-coalition-20231208.html
The convenience of more,Aaron Siegle,2023-12-08T05:00:00Z,Dec,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/120823-siegle-convenience-of-more-20231208.html
No place like home,Valerie Tan,2023-12-08T05:00:00Z,Dec,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/120823-tan-no-place-like-home-20231208.html
Statement from Duke Students Supporting Israel: Israel has a right to defend itself against terrorism,Duke Students Supporting Israel,2023-12-07T12:27:00Z,Dec,7,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/100723-duke-students-supporting-israel-20231207.html
Don’t limit thankfulness to a Thursday in November,Anna Garziera,2023-12-06T05:00:00Z,Dec,6,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/120623-garziera-dont-limit-thankfulness-to-november-20231206.html
Tunnel to DKU at former Panda Express site nears completion ,Monday Monday,2023-12-04T05:00:00Z,Dec,4,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/120423-monday-monday-dku-tunnel-panda-express-20231204.html
Singing the blues,Luke A. Powery,2023-12-04T05:00:00Z,Dec,4,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/120423-powery-singing-blues-20231204.html
Sandwich smackdown: Pitchfork’s fried chicken sandwich wins gold,Jessica Luan,2023-12-01T05:00:00Z,Dec,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/120123-luan-pitchforks-fried-chicken-sandwich-20231201.html
Have yourself a crafty Christmas,Morgan Foster,2023-12-01T05:00:00Z,Dec,1,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/120123-foster-crafty-christmas-20231201.html
Gatsbys at Duke University,Advikaa Anand,2023-11-30T05:00:00Z,Nov,30,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/113023-anand-gatsbys-duke-university-20231130.html
A case against QS,Sonia Green,2023-11-28T05:00:00Z,Nov,28,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/112823-green-qs-requirement-unnecessary-20231128.html
Do you really need that master's degree?,Heidi Smith,2023-11-27T05:00:00Z,Nov,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/112723-smith-do-you-really-need-that-masters-degree-20231127.html
The case for maximalism,Angikar Ghosal,2023-11-27T05:00:00Z,Nov,27,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/112723-ghosal-maximalism-case-20231127.html
Ditch your four wheels and get on two: Biking to campus can improve your life,Bridget Gregory,2023-11-20T05:00:00Z,Nov,20,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/112023-gregory-biking-improve-life-20231120.html
Common aspirations,Luke A. Powery,2023-11-20T05:00:00Z,Nov,20,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/112023-powery-common-aspirations-20231120.html
We need a better way to get groceries,Zubin Rekhi,2023-11-17T05:00:00Z,Nov,17,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111723-rekhi-groceries-campus-transportation-20231117.html
New caps on Duke-approved programs are elitist,"Ellie Armstrong, Chris Paré",2023-11-16T05:00:00Z,Nov,16,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111623-armstrong-pare-duke-approved-program-caps-20231116.html
Contradicting Elsa: Sometimes it’s okay to not 'Let it Go',Advikaa Anand,2023-11-16T05:00:00Z,Nov,16,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111623-anand-sometimes-okay-not-let-it-go-20231116.html
Duke needs to address its failure to identify human rights impacts when investing,Duke Amnesty International,2023-11-15T05:00:00Z,Nov,15,Opinion,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111523-amnesty-international-human-rights-due-diligence-investment-lack-20231115.html
Campus buses to install spikes to more easily kill cyclists,Monday Monday,2023-11-13T05:00:00Z,Nov,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111323-monday-monday-buses-cyclists-20231113.html
The irrelevance of median grades,Angikar Ghosal,2023-11-13T05:00:00Z,Nov,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111323-ghosal-the-irrelevance-of-media-grades-20231113.html
We need to rethink swag,Heidi Smith,2023-11-13T05:00:00Z,Nov,13,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111323-smith-rethink-swag-20231113.html
Don't let your hobbies die,Susan Chemmanoor,2023-11-10T12:54:00Z,Nov,10,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111023-chemmanoor-hobbies-student-work-passion-20231110.html
The 15-minute campus,Aaron Siegle,2023-11-10T12:52:00Z,Nov,10,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/111023-siegle-15-minute-campus-20231110.html
Duke cannot be sustainable without you,Anna Garziera,2023-11-08T05:00:00Z,Nov,8,Campus Voices,https://www2.stat.duke.edu/~cr173/data/dukechronicle-opinion/www.dukechronicle.com/article/110823-garziera-duke-cannot-be-sustainable-without-you-20231108.html
